"","HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","Lat","Lon","NumValue"
"235","Measles","All cases","Age standardised rate","N/1000000",2014,"HR","Croatia",44.4163476,13.7660704,"4.105973920"
"236","Measles","All cases","Age standardised rate","N/1000000",2014,"HU","Hungary",47.130825,16.8652846,"0.000000000"
"237","Measles","All cases","Age standardised rate","N/1000000",2014,"IE","Ireland",53.2667296,-13.4969127,"6.472869500"
"238","Measles","All cases","Age standardised rate","N/1000000",2014,"IS","Iceland",64.7707364,-24.5196408,"2.242560700"
"239","Measles","All cases","Age standardised rate","N/1000000",2014,"IT","Italy",40.8030637,2.118703,"32.194528850"
"240","Measles","All cases","Age standardised rate","N/1000000",2014,"LT","Lithuania",55.1450555,21.2444669,"3.917992780"
"241","Measles","All cases","Age standardised rate","N/1000000",2014,"LU","Luxembourg",49.8134791,5.4739377,"3.520885050"
"242","Measles","All cases","Age standardised rate","N/1000000",2014,"LV","Latvia",56.8523539,21.9054152,"18.577401310"
"243","Measles","All cases","Age standardised rate","N/1000000",2014,"MT","Malta",35.935038,14.2135383,"0.000000000"
"244","Measles","All cases","Age standardised rate","N/1000000",2014,"NL","Netherlands",52.1835446,2.6402164,"8.871002430"
"245","Measles","All cases","Age standardised rate","N/1000000",2014,"NO","Norway",63.0622908,-2.8732225,"0.523749310"
"246","Measles","All cases","Age standardised rate","N/1000000",2014,"PL","Poland",51.8354408,13.8542533,"2.936954720"
"247","Measles","All cases","Age standardised rate","N/1000000",2014,"PT","Portugal",35.5226149,-29.4418798,"0.000000000"
"248","Measles","All cases","Age standardised rate","N/1000000",2014,"RO","Romania",45.8199508,19.7359343,"3.144524700"
"249","Measles","All cases","Age standardised rate","N/1000000",2014,"SE","Sweden",60.4293287,-3.2645052,"2.671328350"
"250","Measles","All cases","Age standardised rate","N/1000000",2014,"SI","Slovenia",46.1414895,13.6668529,"25.000108220"
"251","Measles","All cases","Age standardised rate","N/1000000",2014,"SK","Slovakia",48.6423179,17.0599442,"0.000000000"
"252","Measles","All cases","Age standardised rate","N/1000000",2014,"UK","United Kingdom",54.0895811,-15.0113976,"2.087379220"
"253","Measles","All cases","Age standardised rate","N/1000000",2015,"AT","Austria",47.6661908,10.7060663,"39.711016620"
"254","Measles","All cases","Age standardised rate","N/1000000",2015,"BE","Belgium",50.493573,3.1470018,"4.064490970"
"255","Measles","All cases","Age standardised rate","N/1000000",2015,"BG","Bulgaria",42.6950461,22.90301,"0.000000000"
"256","Measles","All cases","Age standardised rate","N/1000000",2015,"CY","Cyprus",35.1670131,32.7657497,"0.000000000"
"257","Measles","All cases","Age standardised rate","N/1000000",2015,"CZ","Czechia",49.7737786,12.8354699,"0.827855610"
"258","Measles","All cases","Age standardised rate","N/1000000",2015,"DE","Germany",51.0567272,5.1734704,"36.112929640"
"259","Measles","All cases","Age standardised rate","N/1000000",2015,"DK","Denmark",56.201989,8.9038344,"1.617546910"
"260","Measles","All cases","Age standardised rate","N/1000000",2015,"EE","Estonia",58.6436119,22.2937524,"3.084059560"
"261","Measles","All cases","Age standardised rate","N/1000000",2015,"EL","Greece",38.027144,19.0352981,"0.097719620"
"262","Measles","All cases","Age standardised rate","N/1000000",2015,"ES","Spain",35.3248265,-17.5870176,"1.262296580"
"263","Measles","All cases","Age standardised rate","N/1000000",2015,"EUEEA30_21","EU/EEA (without UK)",NA,NA,"9.948900000"
"264","Measles","All cases","Age standardised rate","N/1000000",2015,"EUEEAUK_21","EU/EEA (with UK until 2019)",NA,NA,"8.866271000"
"265","Measles","All cases","Age standardised rate","N/1000000",2015,"FI","Finland",64.4093773,15.3793338,"0.389240240"
"266","Measles","All cases","Age standardised rate","N/1000000",2015,"FR","France",45.6203343,-7.9821305,"5.371087630"
"267","Measles","All cases","Age standardised rate","N/1000000",2015,"HR","Croatia",44.4163476,13.7660704,"55.712520640"
"268","Measles","All cases","Age standardised rate","N/1000000",2015,"HU","Hungary",47.130825,16.8652846,"0.000000000"
"269","Measles","All cases","Age standardised rate","N/1000000",2015,"IE","Ireland",53.2667296,-13.4969127,"0.390540410"
"270","Measles","All cases","Age standardised rate","N/1000000",2015,"IS","Iceland",64.7707364,-24.5196408,"0.000000000"
"271","Measles","All cases","Age standardised rate","N/1000000",2015,"IT","Italy",40.8030637,2.118703,"4.890559050"
"272","Measles","All cases","Age standardised rate","N/1000000",2015,"LT","Lithuania",55.1450555,21.2444669,"18.432418590"
"273","Measles","All cases","Age standardised rate","N/1000000",2015,"LU","Luxembourg",49.8134791,5.4739377,"0.000000000"
"274","Measles","All cases","Age standardised rate","N/1000000",2015,"LV","Latvia",56.8523539,21.9054152,"0.000000000"
"275","Measles","All cases","Age standardised rate","N/1000000",2015,"MT","Malta",35.935038,14.2135383,"2.301802290"
"276","Measles","All cases","Age standardised rate","N/1000000",2015,"NL","Netherlands",52.1835446,2.6402164,"0.467112720"
"277","Measles","All cases","Age standardised rate","N/1000000",2015,"NO","Norway",63.0622908,-2.8732225,"2.633104200"
"278","Measles","All cases","Age standardised rate","N/1000000",2015,"PL","Poland",51.8354408,13.8542533,"1.304456410"
"279","Measles","All cases","Age standardised rate","N/1000000",2015,"PT","Portugal",35.5226149,-29.4418798,"0.000000000"
"280","Measles","All cases","Age standardised rate","N/1000000",2015,"RO","Romania",45.8199508,19.7359343,"0.379704650"
"281","Measles","All cases","Age standardised rate","N/1000000",2015,"SE","Sweden",60.4293287,-3.2645052,"2.229784360"
"282","Measles","All cases","Age standardised rate","N/1000000",2015,"SI","Slovenia",46.1414895,13.6668529,"9.159833380"
"283","Measles","All cases","Age standardised rate","N/1000000",2015,"SK","Slovakia",48.6423179,17.0599442,"0.000000000"
"284","Measles","All cases","Age standardised rate","N/1000000",2015,"UK","United Kingdom",54.0895811,-15.0113976,"1.369164320"
"285","Measles","All cases","Age standardised rate","N/1000000",2016,"AT","Austria",47.6661908,10.7060663,"3.382623230"
"286","Measles","All cases","Age standardised rate","N/1000000",2016,"BE","Belgium",50.493573,3.1470018,"NA"
"287","Measles","All cases","Age standardised rate","N/1000000",2016,"BG","Bulgaria",42.6950461,22.90301,"0.185050190"
"288","Measles","All cases","Age standardised rate","N/1000000",2016,"CY","Cyprus",35.1670131,32.7657497,"0.000000000"
"289","Measles","All cases","Age standardised rate","N/1000000",2016,"CZ","Czechia",49.7737786,12.8354699,"0.685720780"
"290","Measles","All cases","Age standardised rate","N/1000000",2016,"DE","Germany",51.0567272,5.1734704,"4.684346020"
"291","Measles","All cases","Age standardised rate","N/1000000",2016,"DK","Denmark",56.201989,8.9038344,"0.508632210"
"292","Measles","All cases","Age standardised rate","N/1000000",2016,"EE","Estonia",58.6436119,22.2937524,"1.511379480"
"293","Measles","All cases","Age standardised rate","N/1000000",2016,"EL","Greece",38.027144,19.0352981,"0.000000000"
"294","Measles","All cases","Age standardised rate","N/1000000",2016,"ES","Spain",35.3248265,-17.5870176,"0.881749280"
"295","Measles","All cases","Age standardised rate","N/1000000",2016,"EUEEA30_21","EU/EEA (without UK)",NA,NA,"9.865804000"
"296","Measles","All cases","Age standardised rate","N/1000000",2016,"EUEEAUK_21","EU/EEA (with UK until 2019)",NA,NA,"9.729750000"
"297","Measles","All cases","Age standardised rate","N/1000000",2016,"FI","Finland",64.4093773,15.3793338,"0.827216740"
"298","Measles","All cases","Age standardised rate","N/1000000",2016,"FR","France",45.6203343,-7.9821305,"1.198384660"
"299","Measles","All cases","Age standardised rate","N/1000000",2016,"HR","Croatia",44.4163476,13.7660704,"1.002160690"
"300","Measles","All cases","Age standardised rate","N/1000000",2016,"HU","Hungary",47.130825,16.8652846,"0.000000000"
"301","Measles","All cases","Age standardised rate","N/1000000",2016,"IE","Ireland",53.2667296,-13.4969127,"7.814206390"
"302","Measles","All cases","Age standardised rate","N/1000000",2016,"IS","Iceland",64.7707364,-24.5196408,"3.098781000"
"303","Measles","All cases","Age standardised rate","N/1000000",2016,"IT","Italy",40.8030637,2.118703,"16.683496670"
"304","Measles","All cases","Age standardised rate","N/1000000",2016,"LT","Lithuania",55.1450555,21.2444669,"8.212194570"
"305","Measles","All cases","Age standardised rate","N/1000000",2016,"LU","Luxembourg",49.8134791,5.4739377,"0.000000000"
"306","Measles","All cases","Age standardised rate","N/1000000",2016,"LV","Latvia",56.8523539,21.9054152,"0.000000000"
"307","Measles","All cases","Age standardised rate","N/1000000",2016,"MT","Malta",35.935038,14.2135383,"0.000000000"
"308","Measles","All cases","Age standardised rate","N/1000000",2016,"NL","Netherlands",52.1835446,2.6402164,"0.359198240"
"309","Measles","All cases","Age standardised rate","N/1000000",2016,"NO","Norway",63.0622908,-2.8732225,"0.000000000"
"310","Measles","All cases","Age standardised rate","N/1000000",2016,"PL","Poland",51.8354408,13.8542533,"3.695371810"
"311","Measles","All cases","Age standardised rate","N/1000000",2016,"PT","Portugal",35.5226149,-29.4418798,"0.000000000"
"312","Measles","All cases","Age standardised rate","N/1000000",2016,"RO","Romania",45.8199508,19.7359343,"131.258142410"
"313","Measles","All cases","Age standardised rate","N/1000000",2016,"SE","Sweden",60.4293287,-3.2645052,"0.289379100"
"314","Measles","All cases","Age standardised rate","N/1000000",2016,"SI","Slovenia",46.1414895,13.6668529,"0.503901540"
"315","Measles","All cases","Age standardised rate","N/1000000",2016,"SK","Slovakia",48.6423179,17.0599442,"0.000000000"
"316","Measles","All cases","Age standardised rate","N/1000000",2016,"UK","United Kingdom",54.0895811,-15.0113976,"8.792581920"
"317","Measles","All cases","Age standardised rate","N/1000000",2017,"AT","Austria",47.6661908,10.7060663,"11.828692560"
"318","Measles","All cases","Age standardised rate","N/1000000",2017,"BE","Belgium",50.493573,3.1470018,"NA"
"319","Measles","All cases","Age standardised rate","N/1000000",2017,"BG","Bulgaria",42.6950461,22.90301,"26.502136290"
"320","Measles","All cases","Age standardised rate","N/1000000",2017,"CY","Cyprus",35.1670131,32.7657497,"3.405054250"
"321","Measles","All cases","Age standardised rate","N/1000000",2017,"CZ","Czechia",49.7737786,12.8354699,"14.355314200"
"322","Measles","All cases","Age standardised rate","N/1000000",2017,"DE","Germany",51.0567272,5.1734704,"13.122494510"
"323","Measles","All cases","Age standardised rate","N/1000000",2017,"DK","Denmark",56.201989,8.9038344,"0.751600510"
"324","Measles","All cases","Age standardised rate","N/1000000",2017,"EE","Estonia",58.6436119,22.2937524,"0.786451120"
"325","Measles","All cases","Age standardised rate","N/1000000",2017,"EL","Greece",38.027144,19.0352981,"102.453784080"
"326","Measles","All cases","Age standardised rate","N/1000000",2017,"ES","Spain",35.3248265,-17.5870176,"3.680951670"
"327","Measles","All cases","Age standardised rate","N/1000000",2017,"EUEEA30_21","EU/EEA (without UK)",NA,NA,"43.908499000"
"328","Measles","All cases","Age standardised rate","N/1000000",2017,"EUEEAUK_21","EU/EEA (with UK until 2019)",NA,NA,"38.839553000"
"329","Measles","All cases","Age standardised rate","N/1000000",2017,"FI","Finland",64.4093773,15.3793338,"2.014357410"
"330","Measles","All cases","Age standardised rate","N/1000000",2017,"FR","France",45.6203343,-7.9821305,"7.776822410"
"331","Measles","All cases","Age standardised rate","N/1000000",2017,"HR","Croatia",44.4163476,13.7660704,"1.768771020"
"332","Measles","All cases","Age standardised rate","N/1000000",2017,"HU","Hungary",47.130825,16.8652846,"3.859155680"
"333","Measles","All cases","Age standardised rate","N/1000000",2017,"IE","Ireland",53.2667296,-13.4969127,"4.545192300"
"334","Measles","All cases","Age standardised rate","N/1000000",2017,"IS","Iceland",64.7707364,-24.5196408,"7.928580230"
"335","Measles","All cases","Age standardised rate","N/1000000",2017,"IT","Italy",40.8030637,2.118703,"104.832092220"
"336","Measles","All cases","Age standardised rate","N/1000000",2017,"LT","Lithuania",55.1450555,21.2444669,"0.805998340"
"337","Measles","All cases","Age standardised rate","N/1000000",2017,"LU","Luxembourg",49.8134791,5.4739377,"6.892384500"
"338","Measles","All cases","Age standardised rate","N/1000000",2017,"LV","Latvia",56.8523539,21.9054152,"0.000000000"
"339","Measles","All cases","Age standardised rate","N/1000000",2017,"MT","Malta",35.935038,14.2135383,"0.000000000"
"340","Measles","All cases","Age standardised rate","N/1000000",2017,"NL","Netherlands",52.1835446,2.6402164,"1.017396320"
"341","Measles","All cases","Age standardised rate","N/1000000",2017,"NO","Norway",63.0622908,-2.8732225,"0.204622390"
"342","Measles","All cases","Age standardised rate","N/1000000",2017,"PL","Poland",51.8354408,13.8542533,"1.731349190"
"343","Measles","All cases","Age standardised rate","N/1000000",2017,"PT","Portugal",35.5226149,-29.4418798,"3.794969360"
"344","Measles","All cases","Age standardised rate","N/1000000",2017,"RO","Romania",45.8199508,19.7359343,"487.773346400"
"345","Measles","All cases","Age standardised rate","N/1000000",2017,"SE","Sweden",60.4293287,-3.2645052,"4.103954950"
"346","Measles","All cases","Age standardised rate","N/1000000",2017,"SI","Slovenia",46.1414895,13.6668529,"3.990273620"
"347","Measles","All cases","Age standardised rate","N/1000000",2017,"SK","Slovakia",48.6423179,17.0599442,"1.025919180"
"348","Measles","All cases","Age standardised rate","N/1000000",2017,"UK","United Kingdom",54.0895811,-15.0113976,"4.109674210"
"349","Measles","All cases","Age standardised rate","N/1000000",2018,"AT","Austria",47.6661908,10.7060663,"9.491247370"
"350","Measles","All cases","Age standardised rate","N/1000000",2018,"BE","Belgium",50.493573,3.1470018,"NA"
"351","Measles","All cases","Age standardised rate","N/1000000",2018,"BG","Bulgaria",42.6950461,22.90301,"2.229707880"
"352","Measles","All cases","Age standardised rate","N/1000000",2018,"CY","Cyprus",35.1670131,32.7657497,"16.730833120"
"353","Measles","All cases","Age standardised rate","N/1000000",2018,"CZ","Czechia",49.7737786,12.8354699,"20.170799160"
"354","Measles","All cases","Age standardised rate","N/1000000",2018,"DE","Germany",51.0567272,5.1734704,"7.668533760"
"355","Measles","All cases","Age standardised rate","N/1000000",2018,"DK","Denmark",56.201989,8.9038344,"1.470652700"
"356","Measles","All cases","Age standardised rate","N/1000000",2018,"EE","Estonia",58.6436119,22.2937524,"7.673622780"
"357","Measles","All cases","Age standardised rate","N/1000000",2018,"EL","Greece",38.027144,19.0352981,"241.316756180"
"358","Measles","All cases","Age standardised rate","N/1000000",2018,"ES","Spain",35.3248265,-17.5870176,"5.237081100"
"359","Measles","All cases","Age standardised rate","N/1000000",2018,"EUEEA30_21","EU/EEA (without UK)",NA,NA,"40.164366000"
"360","Measles","All cases","Age standardised rate","N/1000000",2018,"EUEEAUK_21","EU/EEA (with UK until 2019)",NA,NA,"36.876024000"
"361","Measles","All cases","Age standardised rate","N/1000000",2018,"FI","Finland",64.4093773,15.3793338,"2.990693710"
"362","Measles","All cases","Age standardised rate","N/1000000",2018,"FR","France",45.6203343,-7.9821305,"43.581545270"
"363","Measles","All cases","Age standardised rate","N/1000000",2018,"HR","Croatia",44.4163476,13.7660704,"6.108575560"
"364","Measles","All cases","Age standardised rate","N/1000000",2018,"HU","Hungary",47.130825,16.8652846,"1.504700230"
"365","Measles","All cases","Age standardised rate","N/1000000",2018,"IE","Ireland",53.2667296,-13.4969127,"15.011654120"
"366","Measles","All cases","Age standardised rate","N/1000000",2018,"IS","Iceland",64.7707364,-24.5196408,"0.000000000"
"367","Measles","All cases","Age standardised rate","N/1000000",2018,"IT","Italy",40.8030637,2.118703,"52.577943910"
"368","Measles","All cases","Age standardised rate","N/1000000",2018,"LT","Lithuania",55.1450555,21.2444669,"11.374881570"
"369","Measles","All cases","Age standardised rate","N/1000000",2018,"LU","Luxembourg",49.8134791,5.4739377,"6.451339800"
"370","Measles","All cases","Age standardised rate","N/1000000",2018,"LV","Latvia",56.8523539,21.9054152,"13.675071760"
"371","Measles","All cases","Age standardised rate","N/1000000",2018,"MT","Malta",35.935038,14.2135383,"11.365215770"
"372","Measles","All cases","Age standardised rate","N/1000000",2018,"NL","Netherlands",52.1835446,2.6402164,"1.525040280"
"373","Measles","All cases","Age standardised rate","N/1000000",2018,"NO","Norway",63.0622908,-2.8732225,"2.176619400"
"374","Measles","All cases","Age standardised rate","N/1000000",2018,"PL","Poland",51.8354408,13.8542533,"9.097226320"
